"","x"
"5271","HIP1R"
"5272","ZNF317"
"5273","PPAN"
"5274","EIF3G"
"5275","SHFL"
"5276","DNMT1"
"5277","ZNF426"
"5278","SLC6A8"
"5279","PNCK"
"5280","DKC1"
"5281","PLXNA3"
"5282","MPP1"
"5283","ZNF331"
"5284","ZNF236"
"5285","MTRFR"
"5286","NOL11"
"5287","UBE4B"
"5288","CASZ1"
"5289","HSD17B3"
"5290","HABP4"
"5291","SLC35D2"
"5292","PRRG1"
"5293","UBA1"
"5294","RGN"
"5295","POLN"
"5296","PPIL4"
"5297","ULBP2"
"5298","AKAP12"
"5299","SYNE1"
"5300","ULBP3"
"5301","LATS1"
"5302","EPS8L1"
"5303","AAR2"
"5304","TTLL9"
"5305","RBM39"
"5306","ZNF341"
"5307","GGT7"
"5308","ACSS2"
"5309","EDA2R"
"5310","ARHGEF9"
"5311","C1QL1"
"5312","GFAP"
"5313","PYY"
"5314","ATP6V1E1"
"5315","ZNF227"
"5316","ZNF428"
"5317","ZNF141"
"5318","COX4I1"
"5319","EMC8"
"5320","GSE1"
"5321","GINS2"
"5322","CHMP1A"
"5323","SH3BGRL"
"5324","COX7B"
"5325","F12"
"5326","PRR7"
"5327","NFATC1"
"5328","GJA9"
"5329","CAP1"
"5330","PPT1"
"5331","RAB11FIP4"
"5332","RLIM"
"5333","ABCB7"
"5334","TRAF3"
"5335","HAUS8"
"5336","ADGRE3"
"5337","MRPS25"
"5338","SH3BP5"
"5339","HACL1"
"5340","TBC1D5"
"5341","CAPN7"
"5342","RFTN1"
"5343","C3orf20"
"5344","RBSN"
"5345","SLC6A6"
"5346","KCNC3"
"5347","NAPSA"
"5348","NR1H2"
"5349","PDLIM4"
"5350","KIF3A"
"5351","MGAT1"
"5352","GFPT2"
"5353","TUBG1"
"5354","PSME3"
"5355","RPL27"
"5356","PSMC3IP"
"5357","ACLY"
"5358","VPS25"
"5359","AOC2"
"5360","NDUFA2"
"5361","ANKHD1"
"5362","DIAPH1"
"5363","NDFIP1"
"5364","UBE2D2"
"5365","EXOC4"
"5366","ACAP3"
"5367","C1orf159"
"5368","ANO1"
"5369","PPFIA1"
"5370","TMEM204"
"5371","THOC6"
"5372","TRAF7"
"5373","NINJ1"
"5374","NPHP4"
"5375","MAP1B"
"5376","IL13RA1"
"5377","WDR44"
"5378","CKMT2"
"5379","ZCCHC9"
"5380","TOP2A"
"5381","STARD3"
"5382","RARA"
"5383","PPP1R1B"
"5384","KHDRBS3"
"5385","CHD1L"
"5386","PEX11B"
"5387","FMO5"
"5388","PIAS3"
"5389","PRKAB2"
"5390","PDHA1"
"5391","RAI2"
"5392","MCCC2"
"5393","ZNF304"
"5394","ZSCAN5A"
"5395","ZNF132"
"5396","SELENOS"
"5397","CHSY1"
"5398","SNRPA1"
"5399","LLGL1"
"5400","THAP1"
"5401","RHPN2"
"5402","C19orf12"
"5403","FAAP24"
"5404","LRRC9"
"5405","ACTR10"
"5406","ABHD12B"
"5407","GCH1"
"5408","LGALS3"
"5409","PODNL1"
"5410","DNAJB1"
"5411","ZSWIM4"
"5412","FBXW9"
"5413","RFX1"
"5414","ZNF20"
"5415","BRME1"
"5416","DCAF15"
"5417","CC2D1A"
"5418","MATN3"
"5419","TRIM21"
"5420","SPATA6"
"5421","LRRC41"
"5422","CCT6B"
"5423","DHX30"
"5424","RAF1"
"5425","PPARG"
"5426","NUP210"
"5427","HSD17B7"
"5428","ENOSF1"
"5429","EMILIN2"
"5430","ARFIP2"
"5431","TRIM5"
"5432","CNGA4"
"5433","TRIM22"
"5434","RRP8"
"5435","TIMM10B"
"5436","EFR3A"
"5437","PTCD3"
"5438","IMMT"
"5439","MRPL35"
"5440","IQCA1"
"5441","ILKAP"
"5442","PER2"
"5443","RAMP1"
"5444","SCLY"
"5445","PTPRE"
"5446","RAN"
"5447","PRKAA1"
"5448","CARD6"
"5449","RAP1GAP2"
"5450","CLUH"
"5451","INPP5K"
"5452","MYBBP1A"
"5453","RPA1"
"5454","SERPINF1"
"5455","UBE2G1"
"5456","EEFSEC"
"5457","TBC1D14"
"5458","TMEM128"
"5459","COQ3"
"5460","PNISR"
"5461","SEC61G"
"5462","LANCL2"
"5463","FIGNL1"
"5464","GRSF1"
"5465","ENAM"
"5466","ANKRD17"
"5467","UTP3"
"5468","ITGB4"
"5469","WBP2"
"5470","H3-3B"
"5471","UNK"
"5472","TRIM47"
"5473","ZRANB2"
"5474","EIF5A"
"5475","KDM6B"
"5476","GPS2"
"5477","XAF1"
"5478","DLG4"
"5479","RIDA"
"5480","VPS13B"
"5481","RGS22"
"5482","MATN2"
"5483","REEP2"
"5484","PCBD2"
"5485","SDF2"
"5486","FLOT2"
"5487","ERAL1"
"5488","PRMT7"
"5489","NIP7"
"5490","TERF2"
"5491","VPS4A"
"5492","MTSS2"
"5493","ANKEF1"
"5494","PCED1A"
"5495","SNAP25"
"5496","BTBD3"
"5497","PCNA"
"5498","NXT1"
"5499","POLR3F"
"5500","RIN2"
"5501","PTPRA"
"5502","DAP3"
"5503","KHDC4"
"5504","NES"
"5505","BCAN"
"5506","ARHGEF11"
"5507","RAB25"
"5508","DCAF8"
"5509","SYT11"
"5510","IGHMBP2"
"5511","TESMIN"
"5512","MMACHC"
"5513","DPH2"
"5514","TOE1"
"5515","NASP"
"5516","MUTYH"
"5517","CTNNBL1"
"5518","LPIN3"
"5519","ZSWIM3"
"5520","RBM38"
"5521","OSER1"
"5522","SERINC3"
"5523","PPP1R3D"
"5524","DMGDH"
"5525","BHMT2"
"5526","AP3B1"
"5527","ZBED3"
"5528","PATJ"
"5529","SLC14A2"
"5530","FBXO44"
"5531","CPLANE2"
"5532","CASP9"
"5533","NMUR2"
"5534","DCTN4"
"5535","ATP8A2"
"5536","MTUS2"
"5537","ZMYM5"
"5538","USPL1"
"5539","XPO4"
"5540","TPTE2"
"5541","POMP"
"5542","CDK8"
"5543","WASF3"
"5544","CHRM3"
"5545","MYH10"
"5546","PEMT"
"5547","SCO1"
"5548","MPRIP"
"5549","CHI3L1"
"5550","PIK3C2B"
"5551","DSTYK"
"5552","SLC41A1"
"5553","TMCC2"
"5554","DCLK1"
"5555","CCNA1"
"5556","COG6"
"5557","SPART"
"5558","EPSTI1"
"5559","TRPC4"
"5560","POSTN"
"5561","RFXAP"
"5562","TPT1"
"5563","GPALPP1"
"5564","STOML3"
"5565","KL"
"5566","RFC3"
"5567","STARD13"
"5568","MORC4"
"5569","BEX2"
"5570","RNF128"
"5571","TBC1D8B"
"5572","TCEAL4"
"5573","SLC39A11"
"5574","EPHB2"
"5575","SRRM1"
"5576","BTBD2"
"5577","KMT5C"
"5578","ZNF414"
"5579","PDE6B"
"5580","HSPBP1"
"5581","CSNK1G2"
"5582","SLF1"
"5583","CNDP2"
"5584","MACROD1"
"5585","WDR74"
"5586","LGALS12"
"5587","RTN3"
"5588","PLAAT4"
"5589","PLAAT2"
"5590","MYH11"
"5591","CEP20"
"5592","MED10"
"5593","PDZD2"
"5594","MORC2"
"5595","LARGE1"
"5596","GSTT2B"
"5597","MYO18B"
"5598","SLC2A11"
"5599","C1QTNF6"
"5600","FAM83F"
"5601","SEC14L4"
"5602","ADCK2"
"5603","MKRN1"
"5604","AGAP3"
"5605","KRBA1"
"5606","ACTR3B"
"5607","BTG1"
"5608","LRRIQ1"
"5609","ATP13A3"
"5610","SFTPD"
"5611","TMEM254"
"5612","KRAS"
"5613","IPO8"
"5614","LARS1"
"5615","SPINK5"
"5616","IMPA1"
"5617","LRRCC1"
"5618","E2F5"
"5619","CA1"
"5620","CCDC59"
"5621","SWAP70"
"5622","BMAL1"
"5623","AMPD3"
"5624","SBF2"
"5625","MICAL2"
"5626","RRAS2"
"5627","HSD17B4"
"5628","ZFC3H1"
"5629","TEX15"
"5630","SARAF"
"5631","RNF122"
"5632","DPF2"
"5633","MEN1"
"5634","ERG28"
"5635","DGLUCY"
"5636","UNC79"
"5637","NUMB"
"5638","CATSPERB"
"5639","COX16"
"5640","TTC9"
"5641","MED6"
"5642","EIF2S1"
"5643","ADAM20"
"5644","LOXL2"
"5645","ELP3"
"5646","PEBP4"
"5647","CTIF"
"5648","MRO"
"5649","MBD2"
"5650","IER3IP1"
"5651","CCNB1"
"5652","CDK7"
"5653","CD180"
"5654","IRAK2"
"5655","CAMK1"
"5656","THUMPD3"
"5657","VHL"
"5658","BHLHE40"
"5659","ARL8B"
"5660","EDEM1"
"5661","CNTN6"
"5662","CHL1"
"5663","MEIS2"
"5664","DPH6"
"5665","KATNBL1"
"5666","EMC7"
"5667","GNAT2"
"5668","PRPF38B"
"5669","TSPAN2"
"5670","GSTM5"
"5671","GSTM3"
"5672","VAV3"
"5673","PSRC1"
"5674","PTPN22"
"5675","SORT1"
"5676","WNT2B"
"5677","PTGFRN"
"5678","LAMTOR5"
"5679","NOTCH2"
"5680","TRIM45"
"5681","CEPT1"
"5682","CD101"
"5683","VTCN1"
"5684","NGF"
"5685","AP4B1"
"5686","NAPG"
"5687","SPIRE1"
"5688","PPHLN1"
"5689","FKBP11"
"5690","ARF3"
"5691","TMEM106C"
"5692","SLC38A2"
"5693","YWHAQ"
"5694","KIDINS220"
"5695","GRHL1"
"5696","ROCK2"
"5697","RSAD2"
"5698","LPIN1"
"5699","CMPK2"
"5700","IAH1"
"5701","LDHA"
"5702","SAA2"
"5703","ANO3"
"5704","IL6ST"
"5705","NAV1"
"5706","CDC73"
"5707","TIMM17A"
"5708","CRB1"
"5709","RPS15A"
"5710","NARS1"
"5711","RELCH"
"5712","FBH1"
"5713","RBM17"
"5714","ANKRD16"
"5715","ECHDC3"
"5716","IL15RA"
"5717","CCNH"
"5718","HRH4"
"5719","TMEM241"
"5720","KCTD1"
"5721","CABLES1"
"5722","DOCK2"
"5723","EMP1"
"5724","SOX5"
"5725","RERG"
"5726","KLRD1"
"5727","SPX"
"5728","PRH2"
"5729","LRP4"
"5730","DDB2"
"5731","ACP2"
"5732","RTL8C"
"5733","RAB33A"
"5734","RBMX2"
"5735","STK26"
"5736","PIWIL4"
"5737","PUM1"
"5738","SPOCD1"
"5739","YARS1"
"5740","PHC2"
"5741","CDCA8"
"5742","GNL2"
"5743","AGO4"
"5744","HOOK1"
"5745","CYP2J2"
"5746","BTF3L4"
"5747","TUT4"
"5748","PRPF38A"
"5749","DSC2"
"5750","RNF138"
"5751","ELP2"
"5752","DSC3"
"5753","DTNA"
"5754","FHOD3"
"5755","TPGS2"
"5756","DAGLA"
"5757","SLC43A3"
"5758","TIMM10"
"5759","CBLIF"
"5760","DHX34"
"5761","FADS2"
"5762","TMEM258"
"5763","TCN1"
"5764","TMEM165"
"5765","CLOCK"
"5766","PDGFRA"
"5767","GGACT"
"5768","COL4A2"
"5769","CLDN10"
"5770","DZIP1"
"5771","UBAC2"
"5772","ARGLU1"
"5773","BIVM"
"5774","ERCC5"
"5775","TPP2"
"5776","POGLUT2"
"5777","CARS2"
"5778","ARHGAP32"
"5779","STT3A"
"5780","ETS1"
"5781","TMED7"
"5782","APC"
"5783","NREP"
"5784","WDR36"
"5785","OSTF1"
"5786","RFK"
"5787","UBQLN1"
"5788","NAA35"
"5789","C9orf40"
"5790","ANXA1"
"5791","CTSL"
"5792","CEMIP2"
"5793","AGTPBP1"
"5794","GOLM1"
"5795","ENTREP1"
"5796","PSAT1"
"5797","ISCA1"
"5798","ADAM19"
"5799","HAVCR2"
"5800","CCNJL"
"5801","TAOK3"
"5802","USP30"
"5803","HNF1A"
"5804","FBXO21"
"5805","OASL"
"5806","RNFT2"
"5807","P2RX4"
"5808","BICDL1"
"5809","TRAFD1"
"5810","DMTF1"
"5811","TMEM243"
"5812","CCDC146"
"5813","TMEM60"
"5814","CD36"
"5815","UGT2A3"
"5816","PNPLA8"
"5817","HILPDA"
"5818","GARIN1B"
"5819","RINT1"
"5820","SRPK2"
"5821","KCP"
"5822","TES"
"5823","MDFIC"
"5824","MTO1"
"5825","ADGRB3"
"5826","ANKRD6"
"5827","KHDC1"
"5828","CEP162"
"5829","SYNCRIP"
"5830","SNX14"
"5831","NT5E"
"5832","EPHA7"
"5833","AKIRIN2"
"5834","ORC3"
"5835","LCA5"
"5836","MAP3K7"
"5837","PRR5L"
"5838","LMO2"
"5839","PHF21A"
"5840","NAT10"
"5841","EHF"
"5842","PRRG4"
"5843","CAPRIN1"
"5844","ATP5MC2"
"5845","DNAJC14"
"5846","CD63"
"5847","PRPH"
"5848","AVIL"
"5849","GDF11"
"5850","GLS2"
"5851","ITGA7"
"5852","FAM186B"
"5853","RDH5"
"5854","BLOC1S1"
"5855","CDK4"
"5856","PPP1R1A"
"5857","TROAP"
"5858","TSPAN31"
"5859","B4GALNT1"
"5860","TFCP2"
"5861","COQ10A"
"5862","PAN2"
"5863","ESPL1"
"5864","KRT7"
"5865","ZC3H10"
"5866","HNRNPA1"
"5867","ACVR1B"
"5868","OS9"
"5869","MIP"
"5870","KCNH3"
"5871","LTV1"
"5872","MAP7"
"5873","CD164"
"5874","AFG1L"
"5875","NHSL1"
"5876","AHI1"
"5877","HEY2"
"5878","PKIB"
"5879","NMBR"
"5880","SMPD2"
"5881","MICAL1"
"5882","REPS1"
"5883","STX11"
"5884","TEC"
"5885","PRADC1"
"5886","SEMA4F"
"5887","CCT7"
"5888","EGR4"
"5889","RAB11FIP5"
"5890","SMYD5"
"5891","DYSF"
"5892","CCDC142"
"5893","EMX1"
"5894","KCNMB4"
"5895","USP15"
"5896","GNS"
"5897","CPM"
"5898","MDM2"
"5899","KLHL36"
"5900","BCO1"
"5901","MPHOSPH6"
"5902","KIAA0513"
"5903","DYNC1LI2"
"5904","FBXL8"
"5905","FHOD1"
"5906","CCDC102A"
"5907","SLC9A5"
"5908","AGT"
"5909","PCNX2"
"5910","KCNK1"
"5911","URB2"
"5912","EGLN1"
"5913","COG2"
"5914","ABCB10"
"5915","NTPCR"
"5916","TAF5L"
"5917","GLUL"
"5918","STX6"
"5919","RNASEL"
"5920","DHX9"
"5921","KIAA1614"
"5922","CEP350"
"5923","NPL"
"5924","NIBAN1"
"5925","PIGC"
"5926","LAMC1"
"5927","RC3H1"
"5928","SP110"
"5929","MRPL44"
"5930","DOCK10"
"5931","TTLL4"
"5932","USP37"
"5933","ITM2C"
"5934","SLC19A3"
"5935","SERPINE2"
"5936","DNAJB2"
"5937","WNT10A"
"5938","TMBIM1"
"5939","CYP27A1"
"5940","EIF4E2"
"5941","ARMC9"
"5942","CAB39"
"5943","COX5B"
"5944","REV1"
"5945","TSGA10"
"5946","MFSD9"
"5947","TMEM127"
"5948","EDAR"
"5949","TGFBRAP1"
"5950","GCC2"
"5951","MRPS9"
"5952","C2orf49"
"5953","ANKRD36"
"5954","EPC2"
"5955","ARHGEF4"
"5956","ISCU"
"5957","ALDH1L2"
"5958","STAB2"
"5959","USP44"
"5960","SCYL2"
"5961","CKAP4"
"5962","PLXNC1"
"5963","APPL2"
"5964","PWP1"
"5965","DRAM1"
"5966","WASHC4"
"5967","SLC41A2"
"5968","VILL"
"5969","FLNB"
"5970","NEK3"
"5971","VPS36"
"5972","RNASEH2B"
"5973","CKAP2"
"5974","CNMD"
"5975","TBC1D4"
"5976","THSD1"
"5977","BORA"
"5978","LRCH1"
"5979","SUCLA2"
"5980","RCBTB1"
"5981","MED4"
"5982","PHF11"
"5983","COG3"
"5984","LMO7"
"5985","SCEL"
"5986","ITM2B"
"5987","SPRY2"
"5988","NUDT15"
"5989","EDNRB"
"5990","RCBTB2"
"5991","LCP1"
"5992","SETDB2"
"5993","SCRN1"
"5994","C7orf25"
"5995","TNS3"
"5996","SPDYE1"
"5997","CHST12"
"5998","IGF2BP3"
"5999","GPNMB"
"6000","RAPGEF5"
"6001","RAC1"
"6002","KDELR2"
"6003","NUP42"
"6004","IL6"
"6005","ZDHHC4"
"6006","AOAH"
"6007","BZW2"
"6008","DGKB"
"6009","TBRG4"
"6010","DDX56"
"6011","HUS1"
"6012","NACAD"
"6013","DBNL"
"6014","CCM2"
"6015","TTYH3"
"6016","CIDEB"
"6017","TTC5"
"6018","ZFHX2"
"6019","MTHFS"
"6020","ADAMTS7"
"6021","ABHD17C"
"6022","IREB2"
"6023","ALPK3"
"6024","TM6SF1"
"6025","CIB2"
"6026","CALCOCO2"
"6027","RSAD1"
"6028","NMT1"
"6029","MYCBPAP"
"6030","SRSF1"
"6031","VEZF1"
"6032","CHAD"
"6033","TACO1"
"6034","TEX2"
"6035","DCAF7"
"6036","LIMD2"
"6037","BRIP1"
"6038","KAT7"
"6039","RTP4"
"6040","ACTL6A"
"6041","NDUFB5"
"6042","MRPL47"
"6043","TRA2B"
"6044","SCN2A"
"6045","TBR1"
"6046","MARCHF7"
"6047","GALNT5"
"6048","SCN7A"
"6049","TANK"
"6050","SKIL"
"6051","EPRS1"
"6052","HLX"
"6053","VPS45"
"6054","KCTD3"
"6055","RPS6KC1"
"6056","ZNG1B"
"6057","IL1RN"
"6058","SMPD4"
"6059","WDR33"
"6060","CCDC115"
"6061","SAP130"
"6062","BIN1"
"6063","IMP4"
"6064","HS6ST1"
"6065","UGGT1"
"6066","GYPC"
"6067","STAM"
"6068","ABI1"
"6069","YME1L1"
"6070","DNAJC1"
"6071","NIPSNAP3A"
"6072","LRRC8A"
"6073","CDK9"
"6074","TXN"
"6075","ODF2"
"6076","ECPAS"
"6077","TOR1B"
"6078","C9orf78"
"6079","SMC2"
"6080","KLF4"
"6081","TOR1A"
"6082","RALGPS1"
"6083","NIBAN2"
"6084","ST6GALNAC4"
"6085","TMOD1"
"6086","DAB2IP"
"6087","STXBP1"
"6088","SLC2A8"
"6089","ANGPTL2"
"6090","CDK5RAP2"
"6091","ZFP37"
"6092","SLC31A2"
"6093","SLC31A1"
"6094","TLR4"
"6095","ZNF189"
"6096","STX17"
"6097","PRPF4"
"6098","FPGS"
"6099","USP20"
"6100","BAAT"
"6101","KIF12"
"6102","ATP6V1G1"
"6103","TEX10"
"6104","GARNL3"
"6105","MRPL50"
"6106","DPM2"
"6107","TSTD2"
"6108","GABBR2"
"6109","PSMB7"
"6110","TRMO"
"6111","RABEPK"
"6112","GOLGA1"
"6113","XPA"
"6114","NCBP1"
"6115","ANP32B"
"6116","PDCL"
"6117","RPL35"
"6118","CTSV"
"6119","LMX1B"
"6120","ARPC5L"
"6121","ENPP2"
"6122","DSCC1"
"6123","DERL1"
"6124","MYC"
"6125","CCN3"
"6126","IL33"
"6127","DMAC1"
"6128","RANBP6"
"6129","POLR1E"
"6130","PLAA"
"6131","IL11RA"
"6132","UBAP2"
"6133","APTX"
"6134","RNF38"
"6135","TLN1"
"6136","DNAJB5"
"6137","SPAG8"
"6138","DCTN3"
"6139","CD72"
"6140","TMEM8B"
"6141","GRHPR"
"6142","ALDH1B1"
"6143","HINT2"
"6144","ARHGEF39"
"6145","IGFBPL1"
"6146","DENND4C"
"6147","RPS6"
"6148","CNPY3"
"6149","FOXP4"
"6150","PPIL1"
"6151","KLC4"
"6152","KIF13A"
"6153","ZSCAN9"
"6154","PIM1"
"6155","GMPR"
"6156","CMTR1"
"6157","TFAP2A"
"6158","YIPF3"
"6159","TMEM14B"
"6160","TMEM63B"
"6161","FRS3"
"6162","TJAP1"
"6163","TINAG"
"6164","KIAA0319"
"6165","SLC22A23"
"6166","TUBB2A"
"6167","LRRC1"
"6168","BPHL"
"6169","RIPK1"
"6170","TUBB2B"
"6171","UQCC2"
"6172","HMGA1"
"6173","TCF19"
"6174","FLOT1"
"6175","IER3"
"6176","MDC1"
"6177","PGBD1"
"6178","ATAT1"
"6179","TPMT"
"6180","RNF144B"
"6181","NRM"
"6182","MTCH1"
"6183","VARS2"
"6184","TAF8"
"6185","FAM8A1"
"6186","C6orf52"
"6187","FGFBP1"
"6188","FGFBP2"
"6189","CPEB2"
"6190","FHDC1"
"6191","TLR2"
"6192","MGARP"
"6193","TTC29"
"6194","MYO7A"
"6195","FCHSD2"
"6196","ARRB1"
"6197","SLCO2B1"
"6198","THAP12"
"6199","ANKRD42"
"6200","IL18BP"
"6201","NUMA1"
"6202","CCDC90B"
"6203","SYTL2"
"6204","RAB30"
"6205","CREBZF"
"6206","LRRC32"
"6207","PRCP"
"6208","NARS2"
"6209","RNF121"
"6210","MRPL15"
"6211","TTPA"
"6212","GGH"
"6213","SLCO5A1"
"6214","SULF1"
"6215","TGS1"
"6216","SDCBP"
"6217","NEK1"
"6218","DDX60"
"6219","NXPE4"
"6220","SORL1"
"6221","TMPRSS4"
"6222","BUD13"
"6223","TRPC6"
"6224","MMP7"
"6225","MMP20"
"6226","CFAP300"
"6227","DCUN1D5"
"6228","YAP1"
"6229","TRIM29"
"6230","SLC37A4"
"6231","BTG4"
"6232","POU2F3"
"6233","RDX"
"6234","PPP2R1B"
"6235","FDX1"
"6236","FXYD6"
"6237","FXYD2"
"6238","CASP1"
"6239","CASP5"
"6240","ALKBH8"
"6241","MAP2K5"
"6242","UNC13C"
"6243","SQOR"
"6244","CTDSPL2"
"6245","SLTM"
"6246","THBS1"
"6247","MAPKBP1"
"6248","NUSAP1"
"6249","NDUFAF1"
"6250","KIF23"
"6251","ITGA11"
"6252","KNL1"
"6253","HAUS2"
"6254","RTF1"
"6255","PARP6"
"6256","RPLP1"
"6257","PAQR5"
"6258","LRRC49"
"6259","TUBGCP4"
"6260","RMDN3"
"6261","ITPKA"
"6262","UACA"
"6263","SMAD6"
"6264","TMEM62"
"6265","PAK6"
"6266","ADAM10"
"6267","DUOX1"
"6268","STRA6"
"6269","CYP19A1"
"6270","ZNF280D"
"6271","SEMA6D"
"6272","BCL2L10"
"6273","RSL24D1"
"6274","SPTBN5"
"6275","GCHFR"
"6276","BCAR3"
"6277","TTLL7"
"6278","FNBP1L"
"6279","KYAT3"
"6280","GTF2B"
"6281","RABGGTB"
"6282","IFI44L"
"6283","GIPC2"
"6284","ARHGAP29"
"6285","IFI44"
"6286","SLC44A5"
"6287","DBT"
"6288","RTCA"
"6289","IFT172"
"6290","SELENOI"
"6291","CGREF1"
"6292","HADHB"
"6293","KHK"
"6294","ADCY3"
"6295","PPM1B"
"6296","PNPT1"
"6297","DYNC2LI1"
"6298","LHCGR"
"6299","THUMPD2"
"6300","CYP1B1"
"6301","RAB1A"
"6302","ACTR2"
"6303","PREB"
"6304","SLC5A6"
"6305","PREPL"
"6306","SLC3A1"
"6307","EMILIN1"
"6308","FBXO11"
"6309","ATRAID"
"6310","CENPO"
"6311","LRPPRC"
"6312","DTNB"
"6313","ACTR1A"
"6314","CYP2C9"
"6315","MFSD13A"
"6316","CYP2C8"
"6317","MYOF"
"6318","LOXL4"
"6319","STAMBPL1"
"6320","ATAD1"
"6321","BTBD16"
"6322","KIF11"
"6323","CUZD1"
"6324","TACC2"
"6325","DUSP5"
"6326","ARL3"
"6327","CEP55"
"6328","KIF20B"
"6329","ENTPD1"
"6330","EXOC6"
"6331","PLCE1"
"6332","RBP4"
"6333","DBR1"
"6334","DNAJC13"
"6335","GPR87"
"6336","ANXA7"
"6337","FAM149B1"
"6338","ASCC1"
"6339","ZNF365"
"6340","OIT3"
"6341","ADAMTS14"
"6342","RPS24"
"6343","TET1"
"6344","DNA2"
"6345","MYPN"
"6346","AOX1"
"6347","ATIC"
"6348","SMARCAL1"
"6349","BARD1"
"6350","STAT4"
"6351","MSTN"
"6352","CARF"
"6353","ASNSD1"
"6354","METTL5"
"6355","SSB"
"6356","NAB1"
"6357","CDK15"
"6358","PPIG"
"6359","FASTKD1"
"6360","MDH1B"
"6361","HECW2"
"6362","IDH1"
"6363","OLA1"
"6364","CIR1"
"6365","ITPRID2"
"6366","FAM117B"
"6367","WDR12"
"6368","ABI2"
"6369","ITGAV"
"6370","SLC40A1"
"6371","SLC35A5"
"6372","SLC49A4"
"6373","SENP7"
"6374","GUCA1C"
"6375","COX17"
"6376","PARP9"
"6377","MNS1"
"6378","USP8"
"6379","SECISBP2L"
"6380","TMOD3"
"6381","SPPL2A"
"6382","GLCE"
"6383","SHF"
"6384","APH1B"
"6385","INTS14"
"6386","CILP"
"6387","PARP16"
"6388","PPCDC"
"6389","HCN4"
"6390","SEMA7A"
"6391","UBL7"
"6392","ARHGAP24"
"6393","FAM13A"
"6394","HERC3"
"6395","HERC6"
"6396","HERC5"
"6397","PCDH10"
"6398","NDST4"
"6399","ZGRF1"
"6400","AP1AR"
"6401","COPS4"
"6402","HNRNPD"
"6403","PRKG2"
"6404","RASGEF1B"
"6405","SEC31A"
"6406","FGF5"
"6407","GPAT3"
"6408","FGF2"
"6409","BBS7"
"6410","BLTP1"
"6411","BMPR1B"
"6412","RAP1GDS1"
"6413","LARP1B"
"6414","PDE5A"
"6415","PRDM5"
"6416","NAAA"
"6417","NUP54"
"6418","BMP2K"
"6419","G3BP2"
"6420","SEPTIN11"
"6421","FRAS1"
"6422","SCARB2"
"6423","CCNG2"
"6424","CNOT6L"
"6425","USO1"
"6426","CDKL2"
"6427","SHROOM3"
"6428","ANXA3"
"6429","PPA2"
"6430","CENPE"
"6431","GSTCD"
"6432","INTS12"
"6433","ENPEP"
"6434","CASP6"
"6435","LEF1"
"6436","HADH"
"6437","EGF"
"6438","PAPSS1"
"6439","SEC24B"
"6440","PPP3CA"
"6441","SLC39A8"
"6442","MTTP"
"6443","FBN2"
"6444","MAPK8IP3"
"6445","RGS3"
"6446","GUCD1"
"6447","RNF185"
"6448","B4GALNT3"
"6449","ERP27"
"6450","ETV6"
"6451","GABARAPL1"
"6452","KIF21A"
"6453","CPNE8"
"6454","YARS2"
"6455","FGD4"
"6456","ALG10"
"6457","PIK3C2G"
"6458","SINHCAF"
"6459","AEBP2"
"6460","ETFBKMT"
"6461","ETNK1"
"6462","ZCRB1"
"6463","TMEM117"
"6464","PRICKLE1"
"6465","C1RL"
"6466","NDUFA9"
"6467","CLSTN3"
"6468","KLRG1"
"6469","VAMP1"
"6470","TAPBPL"
"6471","RBP5"
"6472","PEX5"
"6473","SLC38A4"
"6474","AMIGO2"
"6475","SCAF11"
"6476","PPFIA2"
"6477","LLPH"
"6478","LRIG3"
"6479","MARCHF9"
"6480","GLIPR1"
"6481","PHLDA1"
"6482","TMEM19"
"6483","PTPRQ"
"6484","DUSP6"
"6485","POC1B"
"6486","TMTC3"
"6487","SNRPF"
"6488","AMDHD1"
"6489","NEDD1"
"6490","SYCP3"
"6491","GAS2L3"
"6492","TMEM132B"
"6493","SLC15A4"
"6494","TDG"
"6495","RITA1"
"6496","SDSL"
"6497","MMAB"
"6498","GLTP"
"6499","GIT2"
"6500","TCHP"
"6501","FAM222A"
"6502","NUP58"
"6503","MTMR6"
"6504","SLC46A3"
"6505","SLC7A1"
"6506","LNX2"
"6507","SUOX"
"6508","CCDC65"
"6509","TARBP2"
"6510","RDH16"
"6511","ACVRL1"
"6512","NABP2"
"6513","N4BP2L1"
"6514","SMARCC2"
"6515","BRCA2"
"6516","KANSL2"
"6517","CERS5"
"6518","MAP3K12"
"6519","ITGB7"
"6520","GALNT6"
"6521","CSAD"
"6522","LMBR1L"
"6523","MYG1"
"6524","ESYT1"
"6525","TMBIM6"
"6526","ANKRD52"
"6527","ZNF740"
"6528","WDFY2"
"6529","HNRNPA1L2"
"6530","LPAR6"
"6531","ESD"
"6532","RB1"
"6533","SBNO1"
"6534","MORN3"
"6535","SETD1B"
"6536","VPS33A"
"6537","VPS37B"
"6538","RHOF"
"6539","DENR"
"6540","DIAPH3"
"6541","SLAIN1"
"6542","RBM26"
"6543","MBNL2"
"6544","ABHD13"
"6545","RAB20"
"6546","GRTP1"
"6547","CUL4A"
"6548","TTC6"
"6549","CDH24"
"6550","REM2"
"6551","CBLN3"
"6552","NOVA1"
"6553","MDGA2"
"6554","TMX1"
"6555","FRMD6"
"6556","PELI2"
"6557","RTN1"
"6558","ARMH4"
"6559","SYT16"
